original_file,cropped_file,face_id,prob,width,height
IMG-20251026-WA0038.jpg_compressed.JPEG,IMG-20251026-WA0038.jpg_compressed_face0.jpg,0,0.9986364245414734,160,160
IMG-20251026-WA0039.jpg_compressed.JPEG,IMG-20251026-WA0039.jpg_compressed_face0.jpg,0,0.9999297857284546,160,160
IMG-20251026-WA0040.jpg_compressed.JPEG,IMG-20251026-WA0040.jpg_compressed_face0.jpg,0,0.9999768733978271,160,160
IMG-20251026-WA0041.jpg_compressed.JPEG,IMG-20251026-WA0041.jpg_compressed_face0.jpg,0,0.9999229907989502,160,160
IMG-20251026-WA0041.jpg_compressed.JPEG,IMG-20251026-WA0041.jpg_compressed_face1.jpg,1,0.9999644756317139,160,160
IMG-20251026-WA0042.jpg_compressed.JPEG,IMG-20251026-WA0042.jpg_compressed_face0.jpg,0,0.9998767375946045,160,160
IMG-20251026-WA0045.jpg_compressed.JPEG,IMG-20251026-WA0045.jpg_compressed_face0.jpg,0,0.9999316930770874,160,160
IMG-20251026-WA0046.jpg_compressed.JPEG,IMG-20251026-WA0046.jpg_compressed_face0.jpg,0,0.9999984502792358,160,160
IMG-20251026-WA0047.jpg_compressed.JPEG,IMG-20251026-WA0047.jpg_compressed_face0.jpg,0,0.9999440908432007,160,160
IMG20230812084507.jpg_compressed.JPEG,IMG20230812084507.jpg_compressed_face0.jpg,0,0.9999431371688843,160,160
IMG20230905154716.jpg_compressed.JPEG,IMG20230905154716.jpg_compressed_face0.jpg,0,0.999995231628418,160,160
IMG20230905154716.jpg_compressed_1.JPEG,IMG20230905154716.jpg_compressed_1_face0.jpg,0,0.9999940395355225,160,160
IMG20230906160637.jpg_compressed.JPEG,IMG20230906160637.jpg_compressed_face0.jpg,0,0.9997856020927429,160,160
IMG20230911123208.jpg_compressed.JPEG,IMG20230911123208.jpg_compressed_face0.jpg,0,0.9995875954627991,160,160
IMG20230911123208.jpg_compressed.JPEG,IMG20230911123208.jpg_compressed_face1.jpg,1,0.9996473789215088,160,160
IMG20230911123208.jpg_compressed.JPEG,IMG20230911123208.jpg_compressed_face2.jpg,2,0.996547520160675,160,160
IMG20230911123208.jpg_compressed_1.JPEG,IMG20230911123208.jpg_compressed_1_face0.jpg,0,0.999648928642273,160,160
IMG20230911123208.jpg_compressed_1.JPEG,IMG20230911123208.jpg_compressed_1_face1.jpg,1,0.9998621940612793,160,160
IMG20230911123208.jpg_compressed_1.JPEG,IMG20230911123208.jpg_compressed_1_face2.jpg,2,0.9898325204849243,160,160
IMG20230921143919.jpg_compressed.JPEG,IMG20230921143919.jpg_compressed_face0.jpg,0,0.9933483004570007,160,160
IMG20231008162117.jpg_compressed.JPEG,IMG20231008162117.jpg_compressed_face0.jpg,0,1.0,160,160
IMG20231111200331.jpg_compressed.JPEG,IMG20231111200331.jpg_compressed_face0.jpg,0,0.9999817609786987,160,160
IMG20231111200341.jpg_compressed.JPEG,IMG20231111200341.jpg_compressed_face0.jpg,0,0.9999827146530151,160,160
IMG20231120105929.jpg_compressed.JPEG,IMG20231120105929.jpg_compressed_face0.jpg,0,0.9994565844535828,160,160
IMG20231120105929.jpg_compressed.JPEG,IMG20231120105929.jpg_compressed_face1.jpg,1,0.9998494386672974,160,160
IMG20231121165459.jpg_compressed.JPEG,IMG20231121165459.jpg_compressed_face0.jpg,0,0.9999690055847168,160,160
IMG20240129154054.jpg_compressed.JPEG,IMG20240129154054.jpg_compressed_face0.jpg,0,0.9999946355819702,160,160
IMG20240411105827.jpg_compressed.JPEG,IMG20240411105827.jpg_compressed_face0.jpg,0,0.9995922446250916,160,160
IMG20240411105827.jpg_compressed.JPEG,IMG20240411105827.jpg_compressed_face2.jpg,2,0.9935709238052368,160,160
IMG20240412074439.jpg_compressed.JPEG,IMG20240412074439.jpg_compressed_face0.jpg,0,0.9999988079071045,160,160
IMG20240412101029.jpg_compressed.JPEG,IMG20240412101029.jpg_compressed_face0.jpg,0,0.9999856948852539,160,160
IMG20240412114517.jpg_compressed.JPEG,IMG20240412114517.jpg_compressed_face0.jpg,0,0.9999991655349731,160,160
IMG20240412164701.jpg_compressed.JPEG,IMG20240412164701.jpg_compressed_face0.jpg,0,0.9999995231628418,160,160
IMG20240412164701.jpg_compressed.JPEG,IMG20240412164701.jpg_compressed_face1.jpg,1,0.9511728286743164,160,160
IMG20240412164703.jpg_compressed.JPEG,IMG20240412164703.jpg_compressed_face0.jpg,0,0.9999890327453613,160,160
IMG20240413070839.jpg_compressed.JPEG,IMG20240413070839.jpg_compressed_face0.jpg,0,0.9999997615814209,160,160
IMG20240413094853.jpg_compressed.JPEG,IMG20240413094853.jpg_compressed_face0.jpg,0,0.9999876022338867,160,160
IMG20240413162310.jpg_compressed.JPEG,IMG20240413162310.jpg_compressed_face0.jpg,0,0.9999710321426392,160,160
IMG20240414105025.jpg_compressed.JPEG,IMG20240414105025.jpg_compressed_face0.jpg,0,0.9999566078186035,160,160
IMG20240414105053.jpg_compressed.JPEG,IMG20240414105053.jpg_compressed_face0.jpg,0,0.9999319314956665,160,160
IMG20240424151559.jpg_compressed.JPEG,IMG20240424151559.jpg_compressed_face0.jpg,0,0.9997919201850891,160,160
IMG20240502162604.jpg_compressed.JPEG,IMG20240502162604.jpg_compressed_face0.jpg,0,0.9999812841415405,160,160
IMG20240513123626.jpg_compressed.JPEG,IMG20240513123626.jpg_compressed_face0.jpg,0,0.9999918937683105,160,160
IMG20240513123626.jpg_compressed.JPEG,IMG20240513123626.jpg_compressed_face1.jpg,1,0.9994639754295349,160,160
IMG20240513123626.jpg_compressed.JPEG,IMG20240513123626.jpg_compressed_face2.jpg,2,0.9999306201934814,160,160
IMG20240513123626.jpg_compressed.JPEG,IMG20240513123626.jpg_compressed_face3.jpg,3,0.9996925592422485,160,160
IMG20240515114503.jpg_compressed.JPEG,IMG20240515114503.jpg_compressed_face0.jpg,0,0.9999538660049438,160,160
IMG20240515114503.jpg_compressed.JPEG,IMG20240515114503.jpg_compressed_face1.jpg,1,0.9970183372497559,160,160
IMG20240515114503.jpg_compressed.JPEG,IMG20240515114503.jpg_compressed_face2.jpg,2,0.9974125027656555,160,160
IMG20240626145608.jpg_compressed.JPEG,IMG20240626145608.jpg_compressed_face0.jpg,0,0.9999581575393677,160,160
IMG20240628194954.jpg_compressed.JPEG,IMG20240628194954.jpg_compressed_face0.jpg,0,0.9999442100524902,160,160
IMG20240628194954.jpg_compressed.JPEG,IMG20240628194954.jpg_compressed_face1.jpg,1,0.9998972415924072,160,160
IMG20240628195009.jpg_compressed.JPEG,IMG20240628195009.jpg_compressed_face0.jpg,0,0.9999979734420776,160,160
IMG20240628195009.jpg_compressed.JPEG,IMG20240628195009.jpg_compressed_face1.jpg,1,0.9999939203262329,160,160
IMG20240628200225.jpg_compressed.JPEG,IMG20240628200225.jpg_compressed_face0.jpg,0,0.998842716217041,160,160
IMG20240628200225.jpg_compressed.JPEG,IMG20240628200225.jpg_compressed_face1.jpg,1,0.999966025352478,160,160
